AttachmentDescription
identifier,name,shortDescription,longDescription,languageId,delete
Vegetables_Atct_2,Insalata mista imbustata,"Insalata mista imbustata. $2,29 a confezione. Solo questa settimana",,-4,0
Vegetables_Atct_2,Abgepackter Salatmix,Abgepackter Salatmix: $2.29 pro Pack nur diese Woche,,-3,0
Vegetables_Atct_2,Sachet de mesclun,"Sachet de mesclun 2,299 $ le sachet cette semaine uniquement !",,-2,0
Vegetables_Atct_2,Packaged Salad Mix,Packaged Salad Mix $2.29 per package this week only,,-1,0
Vitamins_Atct_1,Naturalne witaminy,Naturalne witaminy - 25% zniżki na organiczne suplementy diety,,-22,0
Vitamins_Atct_1,Toate vitaminele naturale,Toate vitaminele naturale - reducere 25% la suplimentele de dietă organice,,-21,0
Vitamins_Atct_1,Все природные витамины,Все природные витамины: скидка 25 % на натуральные биодобавки,,-20,0
Vitamins_Atct_1,すべての Natural Vitamins,すべての Natural Vitamins 25% 割引 有機食品サプリメント,,-10,0
Vitamins_Atct_1,모든 천연 비타민,모든 천연 비타민 유기농 다이어트 보충제 25% 할인,,-9,0
Vitamins_Atct_1,全部天然維他命,全部天然維他命享有 25% 折扣的有機減重補充品,,-8,0
Vitamins_Atct_1,全天然维生素,全天然维生素 - 有机膳食补充剂 25% 折扣,,-7,0
Vitamins_Atct_1,Todas as Vitaminas Naturais,Todas as Vitaminas Naturais 25% de desconto em complementos de dieta orgânicos,,-6,0
Vitamins_Atct_1,Todo vitaminas naturales,Todo vitaminas naturales 25% de descuento en todos los suplementos de dieta orgánicos,,-5,0
Vitamins_Atct_1,Tutte vitamine naturali,Tutte vitamine naturali. 25% di sconto sugli integratori dietetici biologici,,-4,0
Vitamins_Atct_1,Natürliche Vitamine,Alle natürlichen Vitamine: 25% auf biologische Nahrungsergänzungspräparate,,-3,0
Vitamins_Atct_1,Toutes les vitamines naturelles,Toutes les vitamines naturelles Moins 25 % sur ces compléments alimentaires,,-2,0
Vitamins_Atct_1,All Natural Vitamins,All Natural Vitamins 25% off organic diet supplements,,-1,0
Vitamins_Atct_2,Kapsułki żelowe na grypę,"Kapsułki żelowe na grypę - kapsułki żelowe przynoszące ulgę: 38,99 zł/opakowanie",,-22,0
Vitamins_Atct_2,Capsule cu gel pentru gripă,"Capsule gelatinoase pentru gripă - Obţineţi ajutor sub formă de capsule cu gel, 12.99$ sticla",,-21,0
Vitamins_Atct_2,Желатиновые капсулы от простуды,"Желатиновые капсулы от простуды - желатиновые капсулы во флаконе принесут вам облегчение за $12,99",,-20,0
Vitamins_Atct_2,Flu Fighting Gel Caps,Flu Fighting Gel Caps 1 ビン当り $12.99 で gel cap 形式で安心を,,-10,0
Vitamins_Atct_2,감기용 젤 캡슐,감기용 젤 캡슐 병당 $12.99 젤 캡슐 할인,,-9,0
Vitamins_Atct_2,抗流感膠囊,抗流感膠囊能舒緩膠囊包裝，每罐 $12.99,,-8,0
Vitamins_Atct_2,治感冒的胶丸,治感冒的胶丸 - 缓释胶囊，12.99 美元/瓶,,-7,0
Vitamins_Atct_2,Cápsulas de Gel de Combate à Gripe,"Cápsulas de Gel de Combate à Gripe obtenha alívio em formato de cápsulas de gel $12,99 por frasco",,-6,0
Vitamins_Atct_2,Cápsulas contra la gripe,"Cápsulas contra la gripe Remedio en formato de cápsulas de gelatina, 12,99 la botella",,-5,0
Vitamins_Atct_2,Capsule antinfluenzali,"Capsule antinfluenzali. Sollievo in capsule. $12,99 a bottiglia",,-4,0
Vitamins_Atct_2,Anti-Fieber Gelkapseln,"Anti-Fieber Gelkapseln: Hilfe in Gelkapselform - 12,99€ pro Flasche",,-3,0
Vitamins_Atct_2,Gélules contre le rhume,"Gélules contre le rhume Soulagez votre rhume avec ces gélules, 12,99 $ le flacon",,-2,0
Vitamins_Atct_2,Flu Fighting Gel Caps,Flu Fighting Gel Caps Get relief in gel cap format $12.99 a bottle,,-1,0
